,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
150,0.84,0.85,0.86,0.84,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.83,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
151,0.84,0.85,0.86,0.84,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.83,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
152,0.84,0.85,0.86,0.84,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.83,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
153,0.84,0.85,0.86,0.84,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.83,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
154,0.84,0.85,0.86,0.84,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.83,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
155,0.84,0.85,0.86,0.84,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.83,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
156,0.84,0.85,0.86,0.84,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.83,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
157,0.84,0.85,0.86,0.84,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.83,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
158,0.84,0.85,0.86,0.84,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.83,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
159,0.84,0.85,0.86,0.84,0.84,0.83,0.83,0.82,0.82,0.82,0.83,0.83,0.85,0.83,0.85,0.82,0.82,0.85,0.82,0.8
